Filename,URN,Title,Author,Editor,Publisher,Publication Year,Language,Size,Location,Source
tlg0555.tlg004.perseus-grc2.xml,urn:cts:greekLit:tlg0555.tlg004.perseus-grc2,Στρώματα,Clement of Alexandria,Otto Stählin,Hinrichs,1906-1909,Latin,2314386,data/tlg0555/tlg004,data
tlg0555.tlg005.1st1K-grc1.xml,urn:cts:greekLit:tlg0555.tlg005.1st1K-grc1,Eclogae propheticae,Clement of Alexandria,Otto Stählin,Hinrichs,1909,Greek,79171,data/tlg0555/tlg005,data
tlg0555.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg0555.tlg002.1st1K-grc1,Paedagogus,Clement of Alexandria,Otto Stählin,Hinrichs,1905,Greek,841250,data/tlg0555/tlg002,data
tlg1487.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1487.tlg001.1st1K-grc1,Περὶ καταρχῶν,"Maximus, Astrologus",Arthur Ludwich,Leipzig,1877,Greek,138716,data/tlg1487/tlg001,data
tlg1487.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg1487.tlg002.1st1K-grc1,Περὶ καταρχῶν (epitome),"Maximus, Astrologus",Arthur Ludwich,Leipzig,1877,Greek,47353,data/tlg1487/tlg002,data
tlg0552.tlg009.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg009.1st1K-grc1,Stomachion,Archimède,Charles Mugler,Belles Lettres,1971,Greek,9263,data/tlg0552/tlg009,data
tlg0552.tlg007.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg007.1st1K-grc1,Quadratura parabolae,Archimède,Charles Mugler,Belles Lettres,1971,Greek,67898,data/tlg0552/tlg007,data
tlg0552.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg001.1st1K-grc1,De sphaera et cylindro,Archimède,Charles Mugler,Belles Lettres,1970,Greek,292064,data/tlg0552/tlg001,data
tlg0552.tlg006.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg006.1st1K-grc1,Arenarius,Archimède,Charles Mugler,Belles Lettres,1971,Greek,64630,data/tlg0552/tlg006,data
tlg0552.tlg008.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg008.1st1K-grc1,De corporibus fluitantibus,Archimède,Charles Mugler,Belles Lettres,1971,Greek,118347,data/tlg0552/tlg008,data
tlg0552.tlg012.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg012.1st1K-grc1,Problema bovinum,Archimède,Charles Mugler,Belles Lettres,1971,Greek,11975,data/tlg0552/tlg012,data
tlg0552.tlg013.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg013.1st1K-grc1,Fragmenta,Archimedes,Charles Mugler,Les Belles Lettres,1972,Greek,18526,data/tlg0552/tlg013,data
tlg0552.tlg003.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg003.1st1K-grc1,De conoidibus et sphaeroidibus,Archimède,Charles Mugler,Belles Lettres,1970,Greek,259670,data/tlg0552/tlg003,data
tlg0552.tlg004.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg004.1st1K-grc1,De lineis spiralibus,Archimède,Charles Mugler,Belles Lettres,1971,Greek,164298,data/tlg0552/tlg004,data
tlg0552.tlg005.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg005.1st1K-grc1,De planorum aequilibriis,Archimède,Charles Mugler,Belles Lettres,1971,Greek,104436,data/tlg0552/tlg005,data
tlg0552.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg002.1st1K-grc1,Dimensio circuli,Archimède,Charles Mugler,Belles Lettres,1970,Greek,14500,data/tlg0552/tlg002,data
tlg0552.tlg011.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg011.1st1K-grc1,Liber assumptorum,Archimède,Charles Mugler,Belles Lettres,1971,Greek,44370,data/tlg0552/tlg011,data
tlg0552.tlg011.1st1K-lat1.xml,,Liber assumptorum,Archimède,Charles Mugler,Belles Lettres,1971,Latin,22597,data/tlg0552/tlg011,data
tlg0552.tlg010.1st1K-grc1.xml,urn:cts:greekLit:tlg0552.tlg010.1st1K-grc1,Ad Eratosthenem methodus,Archimède,Charles Mugler,Belles Lettres,1971,Greek,123567,data/tlg0552/tlg010,data
tlg1271.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg001.1st1K-grc1,Epistula I ad Corinthios,Clement of Rome,Kirsopp Lake,William Heinemann,1912,Greek,247542,data/tlg1271/tlg001,data
tlg1271.tlg001.perseus-eng1.xml,,The First Epistle of Clement to the Corinthians,Clement of Rome,Kirsopp Lake,William Heinemann,1912,English,117584,data/tlg1271/tlg001,data
tlg1271.tlg006.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg006.1st1K-grc1,Ὁμίλαι,Clemens Romanus,Albert Schwegler,A. Becheri,1847,Greek,883317,data/tlg1271/tlg006,data
tlg1271.tlg012.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg012.1st1K-grc1,Clementina Epitome Altera Nunc Primum Edita,Clemens Romanus,Albert Dressel,J. C. Hinrichs,1873,Greek,355205,data/tlg1271/tlg012,data
tlg1271.tlg003.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg003.1st1K-grc1,Ἐπιστολὴ Πέτρου πρὸς Ἰάκωβον,Clemens Romanus,Albert Schwegler,A. Becheri,1847,Greek,10416,data/tlg1271/tlg003,data
tlg1271.tlg004.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg004.1st1K-grc1,Διαμαρτυρία περὶ τῶν τοῦ βιβλίου λαμβανόντων,Clemens Romanus,Albert Schwegler,A. Becheri,1847,Greek,13506,data/tlg1271/tlg004,data
tlg1271.tlg005.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg005.1st1K-grc1,"Ἐπιστολὴ Κλήμεντος πρὸς Ἰάκωβον
",Clemens Romanus,Albert Schwegler,A. Becheri,1847,Greek,39754,data/tlg1271/tlg005,data
tlg1271.tlg002.perseus-eng1.xml,,The Second Epistle of Clement to the Corinthians,Clement of Rome,Kirsopp Lake,William Heinemann,1912,English,38017,data/tlg1271/tlg002,data
tlg1271.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg002.1st1K-grc1,Epistula II ad Corinthios,Clement of Rome,Kirsopp Lake,William Heinemann,1912,Greek,72773,data/tlg1271/tlg002,data
tlg1271.tlg011.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg011.1st1K-grc1,Clementina Epitome Prior Edita Correctior,Clemens Romanus,Albert Dressel,J. C. Hinrichs,1873,Greek,343318,data/tlg1271/tlg011,data
tlg1271.tlg010.1st1K-grc1.xml,urn:cts:greekLit:tlg1271.tlg010.1st1K-grc1,Epistulae de virginitate [Sp.],Clemens Romanus,Francis Xavier Funk,H. Laupp,1913,Greek,51968,data/tlg1271/tlg010,data
tlg2632.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg2632.tlg001.1st1K-grc1,"Κομαρίου φιλοσόφου ἀρχιερέως διδάσκοντος τὴν Κλεοπάτραν τὴν θείαν καὶ
          ἱερὰν τέχνην τοῦ λίθου τῆς φιλοσοφίας",Comarius,Marcellin Berthelot,Georges Steinheil,1888,Greek,35695,data/tlg2632/tlg001,data
tlg0357.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0357.tlg001.1st1K-grc1,Mensurae marmorum ac lignorum,Didymus Alexandrinus,Frederick Hultsch,Weidmann,1864,Greek,26936,data/tlg0357/tlg001,data
tlg0357.tlg001.1st1K-grc2.xml,urn:cts:greekLit:tlg0357.tlg001.1st1K-grc2,Mensuris marmorum,Didymus Alexandrinus,Frederick Hultsch,Teubner,1864,Greek,4446,data/tlg0357/tlg001,data
tlg0733.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0733.tlg001.1st1K-grc1,Ἰατρικαὶ Ἀπορίαι καὶ Προβλήματα Φυσικά,Cassius Iatrosophista,Julius Ludwig Ideler,Reimer,1841,Greek,100791,data/tlg0733/tlg001,data
tlg1247.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1247.tlg001.1st1K-grc1,Cebetis tabula,Cebes,Karl Praechter,Teubner,1893,Greek,89527,data/tlg1247/tlg001,data
tlg0537.tlg012.1st1K-grc1.xml,urn:cts:greekLit:tlg0537.tlg012.1st1K-grc1,Epistula Tertia ad Menoeceum,Epicurus,Peter von der Mühll,Teubner,1922,Greek,22285,data/tlg0537/tlg012,data
tlg0537.tlg013.1st1K-grc1.xml,urn:cts:greekLit:tlg0537.tlg013.1st1K-grc1,Ratae Sententiae,Epicurus,Peter von der Mühll,Teubner,1922,Greek,25329,data/tlg0537/tlg013,data
tlg0537.tlg014.1st1K-grc1.xml,urn:cts:greekLit:tlg0537.tlg014.1st1K-grc1,Gnomologium Vaticanum Epicureum,Epicurus,Peter von der Mühll,Teubner,1922,Greek,34160,data/tlg0537/tlg014,data
tlg0537.tlg011.1st1K-grc1.xml,urn:cts:greekLit:tlg0537.tlg011.1st1K-grc1,Epistula Secunda ad Pythoclem,Epicurus,Peter von der Mühll,Teubner,1922,Greek,48573,data/tlg0537/tlg011,data
tlg0537.tlg010.1st1K-grc1.xml,urn:cts:greekLit:tlg0537.tlg010.1st1K-grc1,Epistula ad Herodotum,Epicurus,Peter von der Mühll,Teubner,1922,Greek,71219,data/tlg0537/tlg010,data
tlg0361.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0361.tlg001.1st1K-grc1,Εἰσαγωγὴ ἁρμονική,Cleonides,Karl von Jan,Teubner,1895,Greek,79123,data/tlg0361/tlg001,data
tlg0530.tlg006.1st1K-grc1.xml,urn:cts:greekLit:tlg0530.tlg006.1st1K-grc1,Ad Gaurum quomodo animetur fetus,Pseudo-Galen,Karl Kalbfleisch,,1895,Greek,159274,data/tlg0530/tlg006,data
tlg0530.tlg012.1st1K-grc1.xml,urn:cts:greekLit:tlg0530.tlg012.1st1K-grc1,Introductio seu medicus,Pseudo-Galen,Karl Gottlob Kühn,Cnobloch,1827,Greek,295886,data/tlg0530/tlg012,data
tlg0530.tlg032.1st1K-grc1.xml,urn:cts:greekLit:tlg0530.tlg032.1st1K-grc1,De theriaca ad Pamphilianum,Pseudo-Galen,Karl Gottlob Kühn,Cnobloch,1827,Greek,38001,data/tlg0530/tlg032,data
tlg0530.tlg005.1st1K-grc1.xml,urn:cts:greekLit:tlg0530.tlg005.1st1K-grc1,De fasciis,Pseudo-Galen,Karl Gottlob Kühn,Cnobloch,1829,Greek,144620,data/tlg0530/tlg005,data
tlg0530.tlg029.1st1K-grc1.xml,urn:cts:greekLit:tlg0530.tlg029.1st1K-grc1,De remediis parabilibus,Pseudo-Galen,Karl Gottlob Kühn,Cnobloch,1827,Greek,643313,data/tlg0530/tlg029,data
tlg0530.tlg043.1st1K-grc1.xml,urn:cts:greekLit:tlg0530.tlg043.1st1K-grc1,De optima secta ad Thrasybulum,Pseudo-Galen,Karl Gottlob Kühn,Cnobloch,1821,Greek,284592,data/tlg0530/tlg043,data
tlg1416.tlg007.1st1K-grc1.xml,urn:cts:greekLit:tlg1416.tlg007.1st1K-grc1,De diversis verborum significationibus (= Περὶ διαφόρους σημασίας κατ’ ἀλφάβητον) (epitome operis Herennii Philonis),Philo of Byblos,Ludwig Caspar Valckenaer,Ioannis Augustus Gottlieb Weigel,1822,Greek,53221,data/tlg1416/tlg007,data
tlg0553.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0553.tlg001.1st1K-grc1,Onirocriticon,Artemidorus,Roger A Pack,Leipzig,1963,Greek,856108,data/tlg0553/tlg001,data
tlg2036.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg2036.tlg001.1st1K-grc1,In Aristotelis categorias commentarium,Dexippus,Adolf Busse,Reimer,1888,Greek,393362,data/tlg2036/tlg001,data
tlg5019.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg5019.tlg001.1st1K-grc1,Scholia in Dionysii Byzantii per Bosporum navigationem (scholia vetera),Anonymous,Karl Müller,Ambroise-Firmin Didot,1861,Greek,251794,data/tlg5019/tlg001,data
tlg5019.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg5019.tlg002.1st1K-grc1,Scholia in Dionysii Periegetae orbis descriptionem (scholia vetera),Anonymous,Arthur Ludwich,Teubner,1885,Greek,35975,data/tlg5019/tlg002,data
tlg5026.tlg007.1st1K-grc1.xml,urn:cts:greekLit:tlg5026.tlg007.1st1K-grc1,Scholia in Odysseam,Scholia in Homerum,Wilhelm Dindorf,Clarendon,1855,Greek,2788460,data/tlg5026/tlg007,data
tlg5026.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg5026.tlg001.1st1K-grc1,Scholia in Iliadum,Scholia in Homerum,Wilhelm Dindorf,Clarendon,1875-1888,Greek,13256488,data/tlg5026/tlg001,data
tlg0554.tlg001.perseus-grc1.xml,urn:cts:greekLit:tlg0554.tlg001.perseus-grc1,De Chaerea et Callirhoe,Chariton,Rudolf Hercher,Teubner,1859,Greek,551958,data/tlg0554/tlg001,data
tlg1486.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1486.tlg001.1st1K-grc1,Δει̑πνον Ἀττικόν,Matron of Pitana,Paul Brandt,Teubner,1888,Greek,99608,data/tlg1486/tlg001,data
tlg1486.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg1486.tlg002.1st1K-grc1,Δει̑πνον Ἀττικόν,Matron of Pitana,Paul Brandt,Teubner,1888,Greek,18784,data/tlg1486/tlg002,data
tlg2038.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg2038.tlg001.1st1K-grc1,Πράξεις τοῦ ἁγίου ἀποστόλου Θωμᾶ,Acta Thomae,Maximilian Bonnet,Hermannus Mendelssohn,1903,Greek,389824,data/tlg2038/tlg001,data
tlg2038.tlg001.1st1K-eng1.xml,,Acts of Thomas,Anonymous,,Clarendon Press,1924,English,237667,data/tlg2038/tlg001,data
tlg0562.tlg001.perseus-grc2.xml,urn:cts:greekLit:tlg0562.tlg001.perseus-grc2,Ad Se Ipsum,Marcus Aurelius,Jan Hendrik Leopold,Teubner,1908,Greek,492611,data/tlg0562/tlg001,data
tlg5028.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg5028.tlg001.1st1K-grc1,Scholia in Isocratem (scholia vetera),Scholia in Isocratem,Wilhelm Dindorf,Oxford University Press,1852,Greek,117272,data/tlg5028/tlg001,data
tlg1443.tlg001.perseus-eng1.xml,,Epistles,Ignatius of Antioch,Kirsopp Lake,Harvard University Press,1912,English,97637,data/tlg1443/tlg001,data
tlg1443.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1443.tlg001.1st1K-grc1,Epistulae vii genuinae,Ignatius of Antioch,Kirsopp Lake,Harvard University Press,1912,Greek,169383,data/tlg1443/tlg001,data
tlg1443.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg1443.tlg002.1st1K-grc1,Epistulae interpolatae et epistulae suppositiciae (recensio longior) [Sp.],Ignatius of Antioch,Francis Xavier Funk,H. Laupp,1913,Greek,343360,data/tlg1443/tlg002,data
tlg0591.1st1K002.1st1K-grc1.xml,urn:cts:greekLit:tlg0591.1st1K002.1st1K-grc1,Ὀδυσσεύς,Antisthenes,Friedrich Blass,Teubner,1908,Greek,15196,data/tlg0591/1st1K002,data
tlg0591.1st1K001.1st1K-grc1.xml,urn:cts:greekLit:tlg0591.1st1K001.1st1K-grc1,Αἴας,Antisthenes,Friedrich Blass,Teubner,1908,Greek,9746,data/tlg0591/1st1K001,data
tlg0565.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0565.tlg001.1st1K-grc1,Gynaeciorum Libri IV,Soranus,Johannes Ilberg,Teubner,1927,Greek,799529,data/tlg0565/tlg001,data
tlg0565.tlg003.1st1K-grc1.xml,urn:cts:greekLit:tlg0565.tlg003.1st1K-grc1,De Fasciis,Soranus,Johannes Ilberg,Teubner,1927,Greek,59547,data/tlg0565/tlg003,data
tlg0565.tlg004.1st1K-grc1.xml,urn:cts:greekLit:tlg0565.tlg004.1st1K-grc1,Vita Hippocratis Secundum Soranum,Soranus,Johannes Ilberg,Teubner,1927,Greek,20089,data/tlg0565/tlg004,data
tlg0565.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg0565.tlg002.1st1K-grc1,De signis Fracturarum,Soranus,Johannes Ilberg,Teubner,1927,Greek,22533,data/tlg0565/tlg002,data
tlg2000.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg2000.tlg001.1st1K-grc1,Enneades,Plotinus,Richard Volkmann,Teubner,1883-1884,Greek,3071947,data/tlg2000/tlg001,data
tlg0358.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0358.tlg001.1st1K-grc1,Ἀριθμητικὴ εἰσαγωγή,Nicomachus of Gerasa,Richard Hoche,Teubner,1866,Greek,442420,data/tlg0358/tlg001,data
tlg0358.tlg004.1st1K-grc1.xml,urn:cts:greekLit:tlg0358.tlg004.1st1K-grc1,Excerpta,Nicomachus of Gerasa,Karl von Jan,Teubner,1895,Greek,49503,data/tlg0358/tlg004,data
tlg0358.tlg005.1st1K-grc1.xml,urn:cts:greekLit:tlg0358.tlg005.1st1K-grc1,Problemata arithmetica,Nicomachus of Gerasa,Richard Hoche,Teubner,1866,Greek,19302,data/tlg0358/tlg005,data
tlg0358.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg0358.tlg002.1st1K-grc1,Ἐγχειρίδιον ἁρμονικῆς,Nicomachus of Gerasa,Karl von Jan,Teubner,1895,Greek,87716,data/tlg0358/tlg002,data
tlg1622.tlg001.perseus-eng1.xml,,The Epistle to the Philippians of Saint Polycarp,Polycarp,Kirsopp Lake,William Heinemann,1912,English,21037,data/tlg1622/tlg001,data
tlg1622.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1622.tlg001.1st1K-grc1,Epistula ad Philippenses,Polycarp,Kirsopp Lake,William Heinemann,1912,Greek,46703,data/tlg1622/tlg001,data
tlg0509.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0509.tlg001.1st1K-grc1,Epistula ad Phyllidem,Myia,Rudolf Hercher,A. F. Didot,1873,Greek,10506,data/tlg0509/tlg001,data
tlg0199.tlg001.perseus-grc2.xml,urn:cts:greekLit:tlg0199.tlg001.perseus-grc2,Ἐπίνικοι,Bacchylides,Richard C. Jebb,Cambridge University Press,1905,Greek,177388,data/tlg0199/tlg001,data
tlg0199.tlg001.perseus-eng2.xml,,Epinicians,Bacchylides,Diane Arnson Svarlien,Yale University Press,1996,English,89465,data/tlg0199/tlg001,data
tlg0199.tlg002.perseus-eng2.xml,,Dithyrambs,Bacchylides,Diane Arnson Svarlien,Yale University Press,1996,English,29083,data/tlg0199/tlg002,data
tlg0199.tlg002.perseus-grc2.xml,urn:cts:greekLit:tlg0199.tlg002.perseus-grc2,Διθύραμβοι,Bacchylides,Richard C. Jebb,Cambridge University Press,1905,Greek,61410,data/tlg0199/tlg002,data
tlg0732.tlg007.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg007.1st1K-grc1,In Librum De Sensu Commentarium,Alexander of Aphrodisias,Paul Wendland,Reimer,1901,Greek,950033,data/tlg0732/tlg007,data
tlg0732.tlgX01.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlgX01.1st1K-grc1,In Aristotelis Sophisticos Elenchos Commentarius [Sp.],Alexander of Aphrodisias,Maximilian Wallies,Typis et Impensis G. Reimeri,1898,Greek,1142074,data/tlg0732/tlgX01,data
tlg0732.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg001.1st1K-grc1,De mixtione,Alexander of Aphrodisias,Ivo Bruns,Reimer,1892,Greek,193504,data/tlg0732/tlg001,data
tlg0732.tlg006.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg006.1st1K-grc1,In Aristotelis topicorum libros octo commentaria,Alexander of Aphrodisias,Maximilian Wallies,Reimer,1891,Greek,3189140,data/tlg0732/tlg006,data
tlg0732.tlg008.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg008.1st1K-grc1,In Aristotelis Meteorologicorum Libros Commentaria,Alexander of Aphrodisias,Michael Hayduck,Reimer,1899,Greek,1257384,data/tlg0732/tlg008,data
tlg0732.tlg012.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg012.1st1K-grc1,Ἀπορίαι καὶ λύσεις [Sp.],Alexander of Aphrodisias,Ivo Bruns,Reimer,1892,Greek,823078,data/tlg0732/tlg012,data
tlg0732.tlg012.1st1K-grc2.xml,urn:cts:greekLit:tlg0732.tlg012.1st1K-grc2,Quaestiones,Alexander of Aphrodisias,Ivo Bruns,Reimer,1892,Greek,51426,data/tlg0732/tlg012,data
tlg0732.tlg013.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg013.1st1K-grc1,Ἠθικὰ προβλήματα [Sp.],Alexander of Aphrodisias,Ivo Bruns,Reimer,1892,Greek,357051,data/tlg0732/tlg013,data
tlg0732.tlg014.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg014.1st1K-grc1,De fato,Alexander of Aphrodisias,Ivo Bruns,Reimer,1892,Greek,349941,data/tlg0732/tlg014,data
tlg0732.tlg003.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg003.1st1K-grc1,Περὶ Πυρετῶν [Sp.],Alexander of Aphrodisias,Julius Ludwig Ideler,Reimeri,1841,Greek,119443,data/tlg0732/tlg003,data
tlg0732.tlg004.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg004.1st1K-grc1,In Aristotelis metaphysica commentaria,Alexander of Aphrodisias,Michael Hayduck,Reimer,1891,Greek,5622510,data/tlg0732/tlg004,data
tlg0732.tlg005.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg005.1st1K-grc1,In Aristotelis analyticorum priorum librum I commentarium,Alexander of Aphrodisias,Maximilian Wallies,Reimer,1883,Greek,2462070,data/tlg0732/tlg005,data
tlg0732.tlg011.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg011.1st1K-grc1,De anima libri mantissa,Alexander of Aphrodisias,Ivo Bruns,Reimer,1887,Greek,820023,data/tlg0732/tlg011,data
tlg0732.tlg010.1st1K-grc1.xml,urn:cts:greekLit:tlg0732.tlg010.1st1K-grc1,De anima,Alexander of Aphrodisias,Ivo Bruns,Reimer,1887,Greek,696162,data/tlg0732/tlg010,data
tlg1419.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1419.tlg001.1st1K-grc1,Ποιμὴν,Hermas,Kirsopp Lake,William Heinemann,1917,Greek,467761,data/tlg1419/tlg001,data
tlg1419.tlg001.perseus-eng1.xml,,The Shepherd of Hermas,Hermas,Kirsopp Lake,"Cambridge, MA, Harvard University Press; London, William Heinemann
                Ltd.",1913,English,285644,data/tlg1419/tlg001,data
tlg0011.tlg007.perseus-grc2.xml,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2,Οἰδίπους ἐπὶ Κολωνῷ,Sophocles,Francis Storr,William Heinemann Ltd.,1912,Greek,238799,data/tlg0011/tlg007,data
tlg0011.tlg007.perseus-eng2.xml,,Oedipus at Colonus,Sophocles,Richard Jebb,Cambridge University Press,1889,English,163364,data/tlg0011/tlg007,data
tlg0011.tlg001.perseus-eng3.xml,,Trachiniae,Sophocles,Richard Jebb,Cambridge University Press,1892,English,113139,data/tlg0011/tlg001,data
tlg0011.tlg001.perseus-grc2.xml,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2,Τραχίνιαι,Sophocles,Francis Storr,William Heinemann Ltd.,1913,Greek,180657,data/tlg0011/tlg001,data
tlg0011.tlg006.perseus-grc2.xml,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2,Φιλοκτήτης,Sophocles,Francis Storr,William Heinemann Ltd.,1913,Greek,196342,data/tlg0011/tlg006,data
tlg0011.tlg006.perseus-eng2.xml,,Philoctetes,Sophocles,Sir Richard Jebb,Cambridge University Press,1898,English,135717,data/tlg0011/tlg006,data
tlg0011.tlg008.perseus-grc2.xml,urn:cts:greekLit:tlg0011.tlg008.perseus-grc2,Ichneutae,Sophocles,Arthur S. Hunt,Egypt Exploration Fund,1912,Greek,54793,data/tlg0011/tlg008,data
tlg0011.tlg008.perseus-eng2.xml,,Tracking Satyrs,Sophocles,Anne Mahoney,,,English,41576,data/tlg0011/tlg008,data
tlg0011.tlg003.1st1K-grc2.xml,urn:cts:greekLit:tlg0011.tlg003.1st1K-grc2,Αἴας,Sophocles,Alfred Chilton Pearson,Clarendon Press,1924,Greek,366706,data/tlg0011/tlg003,data
tlg0011.tlg003.perseus-grc2.xml,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2,Αἴας,Sophocles,Francis Storr,William Heinemann Ltd.,1913,Greek,178281,data/tlg0011/tlg003,data
tlg0011.tlg003.1st1K-grc1.xml,urn:cts:greekLit:tlg0011.tlg003.1st1K-grc1,Αἴας μαστιγοφόρος,Sophocles,Christian Lobeck,Weidmann,1866,Greek,223437,data/tlg0011/tlg003,data
tlg0011.tlg003.perseus-eng2.xml,,Ajax,Sophocles,Richard Jebb,Cambridge University Press,1893,English,126264,data/tlg0011/tlg003,data
tlg0011.tlg004.perseus-eng2.xml,,Oedipus Tyrannus,Sophocles,Richard Jebb,Cambridge University Press,1887,English,140737,data/tlg0011/tlg004,data
tlg0011.tlg004.perseus-grc2.xml,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2,Οἰδίπους Τύραννος,Sophocles,Francis Storr,William Heinemann Ltd.,1912,Greek,206201,data/tlg0011/tlg004,data
tlg0011.tlg005.perseus-eng2.xml,,Electra,Sophocles,Richard Jebb,Cambridge University Press,1894,English,138576,data/tlg0011/tlg005,data
tlg0011.tlg005.perseus-grc2.xml,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2,Ἠλέκτρα,Sophocles,Francis Storr,William Heinemann Ltd.,1913,Greek,198639,data/tlg0011/tlg005,data
tlg0011.tlg002.perseus-grc2.xml,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2,Ἀντιγόνη,Sophocles,Francis Storr,William Heinemann Ltd.,1912,Greek,183074,data/tlg0011/tlg002,data
tlg0011.tlg002.perseus-eng2.xml,,Antigone,Sophocles,Richard Jebb,Cambridge University Press,1891,English,160308,data/tlg0011/tlg002,data
tlg0647.tlg001.perseus-grc2.xml,urn:cts:greekLit:tlg0647.tlg001.perseus-grc2,Ἅλωσις Ἰλίου,Tryphiodorus,A. W. Mair,"William Heinemann, Ltd.",1928,Greek,110797,data/tlg0647/tlg001,data
tlg4021.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg4021.tlg001.1st1K-grc1,Prolegomena philosophiae,David the Invincible,Adolf Busse,Reimer,1904,Greek,453618,data/tlg4021/tlg001,data
tlg4021.tlg002.1st1K-grc1.xml,urn:cts:greekLit:tlg4021.tlg002.1st1K-grc1,In Porphyrii isagogen commentarium,David the Invincible,Adolf Busse,Reimer,1904,Greek,727663,data/tlg4021/tlg002,data
tlg1553.tlg001.1st1K-eng1.xml,,On Unbelievable Stories,Palaiphatos,Hugo Branley,Center for Hellenic Studies,05/28/2021,Greek,69842,data/tlg1553/tlg001,data
tlg1553.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg1553.tlg001.1st1K-grc1,De Incredibilibus,Palaiphatos,Nicola Festa,Teubner,1902,Greek,104386,data/tlg1553/tlg001,data
tlg4019.tlg001.1st1K-grc1.xml,urn:cts:greekLit:tlg4019.tlg001.1st1K-grc1,Prolegomena,Olympiodorus,Adolf Busse,Reimer,1902,Greek,145393,data/tlg4019/tlg001,data
